time,signal_date,rebalance_day,next_rebalance_in_trading_days,equity,cash,positions,planned_orders,allow_orders,block_orders,order_symbols,watch_symbols,total_return,max_drawdown,win_rate,total_cost
1515,2026-08-19,False,13,1411108.66,1411108.66,0,0,0,0,,002883.SZ;002896.SZ;002923.SZ;003015.SZ;003016.SZ;003017.SZ;003020.SZ;003023.SZ;603655.SH;603679.SH,0.411109,-0.192938,0.466102,23995.6901
