symbol,name,generated_at,latest,pct_chg,turnover_rate,pe,amount,total_market_cap,float_market_cap,is_st,is_suspended,is_limit_up,is_limit_down,block_reasons,tradable,health_score
002871.SZ,伟隆股份,2026-09-23T13:37:00,18.84,1.24,2.89,48.18,81512960.42,4744926439.8,2814950773.32,False,False,False,False,,True,100.0
